date,type,rate,amount,total
2018-01-23 19:11:45,buy,0.00402161,11.95500000,0.04807834
2018-01-23 19:11:46,buy,0.00402152,0.74596990,0.00299993
2018-01-23 19:11:47,buy,0.00402152,3.62000000,0.01455790
2018-01-23 19:11:47,buy,0.00402151,0.03760000,0.00015120
2018-01-23 19:11:47,buy,0.00402150,0.03760000,0.00015120
2018-01-23 19:11:48,buy,0.00402150,11.95500000,0.04807703
2018-01-23 19:11:48,buy,0.00402150,0.03760000,0.00015120
2018-01-23 19:11:49,buy,0.00402150,3.51000000,0.01411546
2018-01-23 19:11:49,buy,0.00402149,0.62421203,0.00251026
2018-01-23 19:11:50,buy,0.00402148,0.99297000,0.00399320
2018-01-23 19:11:50,buy,0.00402148,5.00000000,0.02010740
2018-01-23 19:11:53,buy,0.00402146,0.74599401,0.00299998
2018-01-23 19:11:55,buy,0.00402099,0.03760000,0.00015118
2018-01-23 19:11:55,buy,0.00402099,0.99297000,0.00399272
2018-01-23 19:11:55,buy,0.00402099,0.36010000,0.00144795
2018-01-23 19:11:56,buy,0.00402099,1.55600000,0.00625666
2018-01-23 19:11:57,sell,0.00394524,0.24312032,0.00095916
2018-01-23 19:11:57,buy,0.00402099,10.97076376,0.04411333
2018-01-23 19:11:57,buy,0.00402099,16.51929706,0.06642392
2018-01-23 19:11:57,buy,0.00402099,0.03760000,0.00015118
2018-01-23 19:11:58,buy,0.00402098,5.00000000,0.02010490
2018-01-23 19:11:59,buy,0.00402097,0.74608492,0.00299998
2018-01-23 19:12:00,buy,0.00402097,10.00000000,0.04020970
2018-01-23 19:12:00,sell,0.00394524,0.60802941,0.00239882
2018-01-23 19:12:00,sell,0.00394523,0.50694129,0.00199999
2018-01-23 19:12:00,sell,0.00394523,0.50694129,0.00199999
2018-01-23 19:12:00,sell,0.00394523,0.50694129,0.00199999
2018-01-23 19:12:00,sell,0.00393830,0.30085000,0.00118483
2018-01-23 19:12:00,sell,0.00393829,0.50783462,0.00200000
2018-01-23 19:12:00,sell,0.00393725,0.34940552,0.00137569
2018-01-23 19:12:00,buy,0.00393722,3.20337808,0.01261240
2018-01-23 19:12:00,buy,0.00402097,4.19087123,0.01685136
2018-01-23 19:12:01,buy,0.00402096,46.22110000,0.18585319
2018-01-23 19:12:01,buy,0.00402095,0.03760000,0.00015118
2018-01-23 19:12:02,buy,0.00402095,0.99297000,0.00399268
2018-01-23 19:12:02,buy,0.00402095,0.03760000,0.00015118
2018-01-23 19:12:03,buy,0.00402095,0.24180000,0.00097226
2018-01-23 19:12:03,buy,0.00402095,0.03760000,0.00015118
2018-01-23 19:12:04,buy,0.00402092,0.15239581,0.00061277
2018-01-23 19:12:04,buy,0.00402084,0.74609234,0.00299991
2018-01-23 19:12:05,buy,0.00402083,10.00000000,0.04020830
2018-01-23 19:12:06,buy,0.00402083,1.22589003,0.00492909
2018-01-23 19:12:07,buy,0.00402082,0.08827487,0.00035493
2018-01-23 19:12:07,buy,0.00402082,5.00000000,0.02010410
2018-01-23 19:12:07,buy,0.00402081,0.99297000,0.00399254
2018-01-23 19:12:08,buy,0.00402081,0.03760000,0.00015118
2018-01-23 19:12:08,buy,0.00402081,7.70820000,0.03099320
2018-01-23 19:12:09,buy,0.00402081,0.74611461,0.00299998
2018-01-23 19:12:09,buy,0.00402081,0.18149549,0.00072975
2018-01-23 19:12:10,buy,0.00402077,0.03760000,0.00015118
2018-01-23 19:12:12,buy,0.00394035,0.03760000,0.00014815
2018-01-23 19:12:12,buy,0.00394035,0.99000000,0.00390094
2018-01-23 19:12:12,buy,0.00394035,38.63960000,0.15225354
2018-01-23 19:12:13,buy,0.00394035,0.74612389,0.00293998
2018-01-23 19:12:13,buy,0.00394035,2.59476606,0.01022428
2018-01-23 19:12:14,buy,0.00402064,5.00000000,0.02010320
2018-01-23 19:12:14,buy,0.00402076,0.99297000,0.00399249
2018-01-23 19:12:15,buy,0.00402063,0.16856062,0.00067771
2018-01-23 19:12:17,buy,0.00402063,0.15129084,0.00060828
2018-01-23 19:12:17,buy,0.00402063,0.74615172,0.00299999
2018-01-23 19:12:18,sell,0.00398925,2.57122104,0.01025724
2018-01-23 19:12:19,buy,0.00402058,2.73900000,0.01101236
2018-01-23 19:12:20,buy,0.00401999,0.03760000,0.00015115
2018-01-23 19:12:20,buy,0.00401999,0.99297000,0.00399172
2018-01-23 19:12:21,buy,0.00401999,0.74626866,0.00299999
2018-01-23 19:12:23,buy,0.00401999,10.00000000,0.04019990
2018-01-23 19:12:23,buy,0.00401999,47.44830996,0.19074173
2018-01-23 19:12:23,buy,0.00401999,1.38480385,0.00556689
2018-01-23 19:12:24,buy,0.00401998,0.37973384,0.00152652
2018-01-23 19:12:24,buy,0.00401999,7.00574710,0.02816303
2018-01-23 19:12:25,buy,0.00401999,1.65700000,0.00666112
2018-01-23 19:12:26,buy,0.00401990,0.74627051,0.00299993
2018-01-23 19:12:26,buy,0.00401990,0.04975136,0.00019999
2018-01-23 19:12:27,sell,0.00398855,2.57167229,0.01025724
2018-01-23 19:12:27,sell,0.00398784,2.57213016,0.01025724
2018-01-23 19:12:27,sell,0.00398488,51.71756355,0.20608828
2018-01-23 19:12:27,buy,0.00398488,0.99297000,0.00395686
2018-01-23 19:12:27,buy,0.00398488,0.03760000,0.00014983
2018-01-23 19:12:29,buy,0.00398488,10.45200000,0.04164996
2018-01-23 19:12:30,buy,0.00398488,10.00000000,0.03984880
2018-01-23 19:12:32,buy,0.00398487,0.75284576,0.00299999
2018-01-23 19:12:32,buy,0.00398486,0.03760000,0.00014983
2018-01-23 19:12:33,buy,0.00398486,1.00300000,0.00399681
2018-01-23 19:12:36,buy,0.00398478,46.19500000,0.18407691
2018-01-23 19:12:37,buy,0.00398477,0.03760000,0.00014982
2018-01-23 19:12:37,sell,0.00398201,0.04498231,0.00017912
2018-01-23 19:12:37,sell,0.00396548,52.17323691,0.20689192
2018-01-23 19:12:37,buy,0.00396548,1.81559909,0.00719972
2018-01-23 19:12:37,buy,0.00396548,0.75284954,0.00298540
2018-01-23 19:12:38,buy,0.00396547,0.92276000,0.00365917
2018-01-23 19:12:39,buy,0.00396547,0.03760000,0.00014910
2018-01-23 19:12:41,buy,0.00396547,0.75653075,0.00299999
2018-01-23 19:12:46,buy,0.00396542,0.54907352,0.00217730
2018-01-23 19:12:46,sell,0.00392800,0.20519857,0.00080601
2018-01-23 19:12:46,sell,0.00390012,0.38460355,0.00149999
2018-01-23 19:12:46,sell,0.00390012,3.97227986,0.01549236
2018-01-23 19:12:46,sell,0.00390011,0.51280605,0.00200000
2018-01-23 19:12:46,sell,0.00390011,0.51280605,0.00200000
2018-01-23 19:12:46,sell,0.00390009,1.28202170,0.00500000
2018-01-23 19:12:46,sell,0.00390004,0.51281525,0.00199999
2018-01-23 19:12:46,sell,0.00390004,0.51281525,0.00199999
2018-01-23 19:12:46,sell,0.00390004,0.51281525,0.00199999
2018-01-23 19:12:46,sell,0.00390004,0.51281525,0.00199999
2018-01-23 19:12:46,sell,0.00390004,1.28203813,0.00499999
2018-01-23 19:12:46,sell,0.00390004,0.51281525,0.00199999
2018-01-23 19:12:46,sell,0.00390004,1.28203813,0.00499999
2018-01-23 19:12:46,sell,0.00390004,0.25640763,0.00100000
2018-01-23 19:12:46,sell,0.00390002,0.76922682,0.00299999
2018-01-23 19:12:46,sell,0.00390000,0.17381217,0.00067786
2018-01-23 19:12:46,sell,0.00390000,0.51604127,0.00201256
2018-01-23 19:12:47,buy,0.00390000,52.42861207,0.20447158
2018-01-23 19:12:47,buy,0.00390000,1.41300000,0.00551070
2018-01-23 19:12:47,buy,0.00390000,0.75653838,0.00295049
2018-01-23 19:12:48,buy,0.00389999,2.93000000,0.01142697
2018-01-23 19:12:48,buy,0.00389999,10.83150700,0.04224276
2018-01-23 19:12:48,buy,0.00389999,8.03918720,0.03135274
2018-01-23 19:12:48,buy,0.00389999,4.08825640,0.01594415
2018-01-23 19:12:48,buy,0.00389999,8.60041660,0.03354153
2018-01-23 19:12:48,buy,0.00389999,1.02410490,0.00399399
2018-01-23 19:12:48,buy,0.00389999,0.18078718,0.00070506
2018-01-23 19:12:48,buy,0.00389999,1.16797550,0.00455509
2018-01-23 19:12:49,buy,0.00389999,5.96153850,0.02324994
2018-01-23 19:12:49,buy,0.00389999,0.12756762,0.00049751
2018-01-23 19:12:49,buy,0.00389999,10.86020400,0.04235468
2018-01-23 19:12:49,buy,0.00389999,0.51282051,0.00199999
2018-01-23 19:12:49,buy,0.00389999,1.53846150,0.00599998
2018-01-23 19:12:49,buy,0.00389999,0.15713948,0.00061284
2018-01-23 19:12:49,buy,0.00389999,5.91660740,0.02307470
2018-01-23 19:12:49,buy,0.00389999,0.76923077,0.00299999
2018-01-23 19:12:49,buy,0.00389999,25.64102600,0.09999974
2018-01-23 19:12:49,buy,0.00389999,25.64102600,0.09999974
2018-01-23 19:12:49,buy,0.00389999,12.82051300,0.04999987
2018-01-23 19:12:49,buy,0.00389999,4.24391790,0.01655123
2018-01-23 19:12:49,buy,0.00389999,2.56410260,0.00999997
2018-01-23 19:12:49,buy,0.00389999,7.14764380,0.02787573
2018-01-23 19:12:49,buy,0.00389999,1.28204170,0.00499994
2018-01-23 19:12:49,buy,0.00389999,2.30769230,0.00899997
2018-01-23 19:12:49,buy,0.00389999,0.04760512,0.00018565
2018-01-23 19:12:49,buy,0.00389999,0.04437948,0.00017307
2018-01-23 19:12:49,buy,0.00389999,0.41534213,0.00161983
2018-01-23 19:12:49,buy,0.00389999,6.02307690,0.02348993
2018-01-23 19:12:49,buy,0.00389999,0.56503333,0.00220362
2018-01-23 19:12:49,buy,0.00389999,2.05108220,0.00799920
2018-01-23 19:12:49,buy,0.00389999,2.55134580,0.00995022
2018-01-23 19:12:49,buy,0.00389999,0.76923077,0.00299999
2018-01-23 19:12:49,buy,0.00389999,3.33286150,0.01299812
2018-01-23 19:12:49,buy,0.00389999,0.16252564,0.00063384
2018-01-23 19:12:50,buy,0.00389999,2.56410260,0.00999997
2018-01-23 19:12:50,buy,0.00389999,6.68763850,0.02608172
2018-01-23 19:12:50,buy,0.00389999,10.25641000,0.03999989
2018-01-23 19:12:50,buy,0.00389999,0.12820513,0.00049999
2018-01-23 19:12:50,buy,0.00389999,5.93525900,0.02314745
2018-01-23 19:12:50,buy,0.00389999,1.61538460,0.00629998
2018-01-23 19:12:50,buy,0.00389999,0.51027048,0.00199004
2018-01-23 19:12:50,buy,0.00389999,2.43346400,0.00949048
2018-01-23 19:12:50,buy,0.00389999,0.04618511,0.00018012
2018-01-23 19:12:50,buy,0.00390000,0.33843027,0.00131987
2018-01-23 19:12:50,buy,0.00390000,2.29401720,0.00894666
2018-01-23 19:12:50,buy,0.00390000,0.26790385,0.00104482
2018-01-23 19:12:50,buy,0.00390000,0.10256410,0.00039999
2018-01-23 19:12:50,buy,0.00390000,2.04073630,0.00795887
2018-01-23 19:12:50,buy,0.00390000,2.51700000,0.00981630
2018-01-23 19:12:50,buy,0.00390000,0.23676489,0.00092338
2018-01-23 19:12:50,buy,0.00390000,2.05128210,0.00800000
2018-01-23 19:12:50,buy,0.00390000,7.67314460,0.02992526
2018-01-23 19:12:50,buy,0.00390000,1.68128210,0.00655700
2018-01-23 19:12:51,buy,0.00390000,47.44862077,0.18504962
2018-01-23 19:12:51,buy,0.00390000,5.99034920,0.02336236
2018-01-23 19:12:51,buy,0.00390000,41.84462125,0.16319402
2018-01-23 19:12:51,buy,0.00390000,0.03760000,0.00014664
2018-01-23 19:12:51,buy,0.00390000,236.56816315,0.92261583
2018-01-23 19:12:51,buy,0.00390000,28.28250000,0.11030175
2018-01-23 19:12:51,buy,0.00390000,8.84260000,0.03448614
2018-01-23 19:12:53,buy,0.00390000,7.55318860,0.02945743
2018-01-23 19:12:53,buy,0.00390000,0.03760000,0.00014664
2018-01-23 19:12:54,sell,0.00389999,0.76923274,0.00299999
2018-01-23 19:12:54,buy,0.00389999,41.54501743,0.16202515
2018-01-23 19:12:54,buy,0.00390000,8.45498257,0.03297443
2018-01-23 19:12:55,buy,0.00390000,2.98735750,0.01165069
2018-01-23 19:12:55,buy,0.00390000,0.76923077,0.00300000
2018-01-23 19:12:55,buy,0.00390000,0.25640171,0.00099996
2018-01-23 19:12:55,buy,0.00390000,2.48000000,0.00967200
2018-01-23 19:12:55,buy,0.00390000,12.82051282,0.04999999
2018-01-23 19:12:55,buy,0.00390000,75.38368125,0.29399635
2018-01-23 19:12:57,buy,0.00390000,1.73300000,0.00675870
2018-01-23 19:12:57,sell,0.00389999,53.30874059,0.20790355
2018-01-23 19:12:58,buy,0.00389991,0.03760000,0.00014663
2018-01-23 19:12:59,buy,0.00389991,0.76924852,0.00299999
2018-01-23 19:13:01,buy,0.00389988,10.00000000,0.03899880
2018-01-23 19:13:03,buy,0.00389988,0.03760000,0.00014663
2018-01-23 19:13:03,buy,0.00389988,39.25000000,0.15307029
2018-01-23 19:13:03,buy,0.00389988,0.76925444,0.00300000
2018-01-23 19:13:04,buy,0.00389988,2.39038628,0.00932221
2018-01-23 19:13:04,buy,0.00389991,44.35511372,0.17298095
2018-01-23 19:13:05,buy,0.00389991,1.72750000,0.00673709
2018-01-23 19:13:05,buy,0.00389991,0.24154147,0.00094198
2018-01-23 19:13:05,buy,0.00389991,0.42880220,0.00167228
2018-01-23 19:13:06,buy,0.00389991,0.70081104,0.00273309
2018-01-23 19:13:07,buy,0.00389991,0.03760000,0.00014663
2018-01-23 19:13:07,buy,0.00389991,0.88222292,0.00344058
2018-01-23 19:13:07,buy,0.00389991,2.29472475,0.00894921
2018-01-23 19:13:07,buy,0.00389991,0.20384829,0.00079498
2018-01-23 19:13:07,buy,0.00389991,0.31477137,0.00122758
2018-01-23 19:13:09,buy,0.00389991,0.76924852,0.00299999
2018-01-23 19:13:09,buy,0.00389991,0.28049109,0.00109389
2018-01-23 19:13:09,buy,0.00389991,0.56098218,0.00218778
2018-01-23 19:13:09,buy,0.00389991,5.08921124,0.01984746
2018-01-23 19:13:12,buy,0.00390000,0.03760000,0.00014664
2018-01-23 19:13:13,buy,0.00390000,7.55334354,0.02945803
2018-01-23 19:13:13,buy,0.00390000,8.60800448,0.03357121
2018-01-23 19:13:14,buy,0.00393912,0.38402665,0.00151272
2018-01-23 19:13:15,sell,0.00393912,0.13127335,0.00051710
2018-01-23 19:13:16,buy,0.00390534,0.03760000,0.00014684
2018-01-23 19:13:17,buy,0.00390534,10.00000000,0.03905340
2018-01-23 19:13:17,buy,0.00390534,4.51000000,0.01761308
2018-01-23 19:13:18,buy,0.00390534,1.79900000,0.00702570
2018-01-23 19:13:18,buy,0.00390534,0.03760000,0.00014684
2018-01-23 19:13:19,buy,0.00390534,0.76817895,0.00299999
2018-01-23 19:13:20,buy,0.00390534,49.28837796,0.19248787
2018-01-23 19:13:22,buy,0.00395054,5.00000000,0.01975270
2018-01-23 19:13:23,buy,0.00395054,0.75938986,0.00300000
2018-01-23 19:13:23,buy,0.00395054,34.99000000,0.13822939
2018-01-23 19:13:24,buy,0.00395053,1.69996581,0.00671576
2018-01-23 19:13:24,buy,0.00395054,8.30003419,0.03278961
2018-01-23 19:13:25,buy,0.00395054,1.00000000,0.00395054
2018-01-23 19:13:25,sell,0.00390535,0.38408849,0.00149999
2018-01-23 19:13:25,sell,0.00390534,0.65604369,0.00256207
2018-01-23 19:13:28,buy,0.00395054,0.75938986,0.00300000
2018-01-23 19:13:28,sell,0.00390191,0.55439512,0.00216319
2018-01-23 19:13:28,sell,0.00390190,0.04596991,0.00017936
2018-01-23 19:13:28,sell,0.00390001,0.94594803,0.00368920
2018-01-23 19:13:28,sell,0.00390535,0.77582681,0.00302987
2018-01-23 19:13:29,buy,0.00395054,101.38302983,0.40051771
2018-01-23 19:13:30,buy,0.00395054,46.74550000,0.18466996
2018-01-23 19:13:30,buy,0.00395054,3.52290000,0.01391735
2018-01-23 19:13:30,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:13:31,buy,0.00395054,41.61000000,0.16438196
2018-01-23 19:13:31,buy,0.00395054,5.00000000,0.01975270
2018-01-23 19:13:32,buy,0.00395054,0.25312995,0.00099999
2018-01-23 19:13:33,buy,0.00395053,0.75938986,0.00299999
2018-01-23 19:13:33,buy,0.00395053,0.51984818,0.00205367
2018-01-23 19:13:33,buy,0.00395054,46.92877337,0.18539399
2018-01-23 19:13:35,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:13:36,buy,0.00395054,46.79370000,0.18486038
2018-01-23 19:13:36,buy,0.00395054,19.57000000,0.07731206
2018-01-23 19:13:37,buy,0.00395054,0.75938986,0.00300000
2018-01-23 19:13:38,buy,0.00395053,3.70075348,0.01461993
2018-01-23 19:13:38,buy,0.00395054,1.29924652,0.00513272
2018-01-23 19:13:39,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:13:40,buy,0.00395053,3.67011635,0.01449890
2018-01-23 19:13:40,buy,0.00395054,46.32988365,0.18302805
2018-01-23 19:13:41,buy,0.00395054,1.41900000,0.00560581
2018-01-23 19:13:41,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:13:42,buy,0.00395053,0.38351236,0.00151507
2018-01-23 19:13:42,buy,0.00395054,0.37587750,0.00148491
2018-01-23 19:13:43,sell,0.00395053,0.19393165,0.00076613
2018-01-23 19:13:45,buy,0.00395054,35.86328935,0.14167935
2018-01-23 19:13:47,sell,0.00395053,3.32452935,0.01313365
2018-01-23 19:13:47,buy,0.00395054,0.75938986,0.00300000
2018-01-23 19:13:48,buy,0.00395054,5.00000000,0.01975270
2018-01-23 19:13:48,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:13:48,buy,0.00395054,9.80610000,0.03873939
2018-01-23 19:13:48,buy,0.00395054,0.64667729,0.00255472
2018-01-23 19:13:48,buy,0.00395054,5.31034504,0.02097873
2018-01-23 19:13:48,buy,0.00395054,1.62900000,0.00643542
2018-01-23 19:13:49,buy,0.00395054,23.41000000,0.09248214
2018-01-23 19:13:50,sell,0.00395053,0.18078718,0.00071420
2018-01-23 19:13:50,sell,0.00395053,1.90176071,0.00751296
2018-01-23 19:13:50,buy,0.00395053,0.20000000,0.00079010
2018-01-23 19:13:51,buy,0.00395053,0.45593164,0.00180117
2018-01-23 19:13:54,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:13:55,buy,0.00395054,1.62700000,0.00642752
2018-01-23 19:13:55,buy,0.00395054,4.54411951,0.01795172
2018-01-23 19:13:56,buy,0.00395054,2.26700000,0.00895587
2018-01-23 19:13:57,buy,0.00395054,5.00000000,0.01975270
2018-01-23 19:13:57,buy,0.00395054,2.34350000,0.00925809
2018-01-23 19:13:57,buy,0.00395054,46.75960000,0.18472567
2018-01-23 19:13:59,buy,0.00395054,47.44862155,0.18744767
2018-01-23 19:14:00,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:03,buy,0.00395054,0.17719096,0.00069999
2018-01-23 19:14:03,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:03,buy,0.00395054,5.19814850,0.02053549
2018-01-23 19:14:06,buy,0.00395054,0.06051578,0.00023907
2018-01-23 19:14:06,buy,0.00395054,0.55056777,0.00217503
2018-01-23 19:14:07,buy,0.00395054,3.39420000,0.01340892
2018-01-23 19:14:08,buy,0.00395054,0.50453103,0.00199317
2018-01-23 19:14:08,buy,0.00395054,0.41930977,0.00165650
2018-01-23 19:14:08,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:08,buy,0.00395054,5.98631124,0.02364916
2018-01-23 19:14:09,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:09,buy,0.00395054,0.22685506,0.00089619
2018-01-23 19:14:14,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:18,buy,0.00395054,47.44862155,0.18744767
2018-01-23 19:14:18,buy,0.00395054,15.06000000,0.05949513
2018-01-23 19:14:18,buy,0.00395054,0.13843930,0.00054690
2018-01-23 19:14:19,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:19,buy,0.00395054,3.52263936,0.01391632
2018-01-23 19:14:20,buy,0.00395054,0.72048935,0.00284632
2018-01-23 19:14:22,buy,0.00395054,1.61200000,0.00636827
2018-01-23 19:14:23,buy,0.00395054,19.58490000,0.07737093
2018-01-23 19:14:24,buy,0.00395054,32.82230000,0.12966580
2018-01-23 19:14:26,buy,0.00395054,3.94271052,0.01557583
2018-01-23 19:14:26,buy,0.00395054,0.15522955,0.00061324
2018-01-23 19:14:29,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:31,buy,0.00395054,9.68260000,0.03825149
2018-01-23 19:14:32,buy,0.00395054,30.74000000,0.12143959
2018-01-23 19:14:33,buy,0.00395054,5.60515564,0.02214339
2018-01-23 19:14:36,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:36,buy,0.00395054,49.33300000,0.19489198
2018-01-23 19:14:38,buy,0.00395054,46.35000000,0.18310752
2018-01-23 19:14:41,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:44,buy,0.00395054,20.48481869,0.08092609
2018-01-23 19:14:46,buy,0.00395054,18.20000000,0.07189982
2018-01-23 19:14:46,buy,0.00395054,10.00000000,0.03950540
2018-01-23 19:14:47,sell,0.00392014,6.29209837,0.02466590
2018-01-23 19:14:47,sell,0.00392014,1.70790163,0.00669521
2018-01-23 19:14:48,sell,0.00392014,4.42232045,0.01733611
2018-01-23 19:14:49,buy,0.00392014,4.15659511,0.01629443
2018-01-23 19:14:49,buy,0.00395054,0.36557874,0.00144423
2018-01-23 19:14:49,buy,0.00395057,1.62202519,0.00640792
2018-01-23 19:14:49,buy,0.00395057,3.85580096,0.01523261
2018-01-23 19:14:50,buy,0.00395057,5.65246037,0.02233044
2018-01-23 19:14:50,buy,0.00395057,1.50673883,0.00595247
2018-01-23 19:14:50,buy,0.00395448,0.35518426,0.00140456
2018-01-23 19:14:51,buy,0.00395448,2.07219608,0.00819445
2018-01-23 19:14:51,buy,0.00398201,1.21180392,0.00482541
2018-01-23 19:14:53,buy,0.00398201,1.36400000,0.00543146
2018-01-23 19:14:54,buy,0.00398201,0.00017256,0.00000068
2018-01-23 19:14:57,buy,0.00400582,3.78568608,0.01516477
2018-01-23 19:14:57,buy,0.00400582,1.04013218,0.00416658
2018-01-23 19:14:57,buy,0.00400584,5.87996106,0.02355418
2018-01-23 19:14:57,buy,0.00402053,0.31398445,0.00126238
2018-01-23 19:14:57,buy,0.00402053,0.55957973,0.00224980
2018-01-23 19:14:57,buy,0.00402082,0.22778256,0.00091587
2018-01-23 19:14:58,sell,0.00402082,0.00017256,0.00000069
2018-01-23 19:14:58,sell,0.00400582,0.03742744,0.00014992
2018-01-23 19:14:58,sell,0.00400582,3.63924814,0.01457817
2018-01-23 19:15:01,buy,0.00402090,1.36000000,0.00546842
2018-01-23 19:15:04,sell,0.00400982,0.37875892,0.00151875
2018-01-23 19:15:04,sell,0.00400582,1.53250775,0.00613895
2018-01-23 19:15:07,buy,0.00400582,4.00000000,0.01602328
2018-01-23 19:15:07,buy,0.00400582,0.03536799,0.00014167
2018-01-23 19:15:07,buy,0.00402082,0.56362075,0.00226621
2018-01-23 19:15:07,buy,0.00402082,0.16211933,0.00065185
2018-01-23 19:15:07,buy,0.00402090,3.26889193,0.01314388
2018-01-23 19:15:09,buy,0.00402089,16.51502383,0.06640509
2018-01-23 19:15:10,sell,0.00400582,0.15713948,0.00062947
2018-01-23 19:15:10,sell,0.00400582,1.02154464,0.00409212
2018-01-23 19:15:14,buy,0.00402089,10.00000000,0.04020890
2018-01-23 19:15:14,buy,0.00402089,2.85000000,0.01145953
2018-01-23 19:15:15,buy,0.00402089,8.00000000,0.03216712
2018-01-23 19:15:17,buy,0.00402089,48.85100000,0.19642449
2018-01-23 19:15:19,sell,0.00400584,0.49927106,0.00199999
2018-01-23 19:15:19,sell,0.00400584,0.49927106,0.00199999
2018-01-23 19:15:19,sell,0.00400584,1.24817766,0.00499999
2018-01-23 19:15:20,buy,0.00401498,0.36807680,0.00147782
2018-01-23 19:15:21,buy,0.00401498,2.27518951,0.00913484
2018-01-23 19:15:21,buy,0.00402087,2.82813312,0.01137155
2018-01-23 19:15:22,sell,0.00401498,0.51153846,0.00205381
2018-01-23 19:15:22,sell,0.00401498,1.48846154,0.00597614
2018-01-23 19:15:23,sell,0.00400000,0.15287219,0.00061148
2018-01-23 19:15:23,sell,0.00400000,0.50767864,0.00203071
2018-01-23 19:15:23,sell,0.00400000,0.36005107,0.00144020
2018-01-23 19:15:23,sell,0.00400000,0.89829718,0.00359318
2018-01-23 19:15:23,sell,0.00400000,0.16091495,0.00064365
2018-01-23 19:15:23,sell,0.00400000,0.20377223,0.00081508
2018-01-23 19:15:23,sell,0.00400000,0.15491717,0.00061966
2018-01-23 19:15:23,sell,0.00400000,0.10646401,0.00042585
2018-01-23 19:15:24,buy,0.00401498,1.99844663,0.00802372
2018-01-23 19:15:24,buy,0.00402087,8.00155337,0.03217320
2018-01-23 19:15:25,buy,0.00402087,29.71000000,0.11946004
2018-01-23 19:15:27,buy,0.00402087,9.45000000,0.03799722
2018-01-23 19:15:29,sell,0.00400000,0.06951895,0.00027807
2018-01-23 19:15:29,sell,0.00400000,0.15410168,0.00061640
2018-01-23 19:15:29,buy,0.00400000,3.85441513,0.01541766
2018-01-23 19:15:29,buy,0.00402087,3.14558487,0.01264798
2018-01-23 19:15:32,sell,0.00397252,5.97537333,0.02373729
2018-01-23 19:15:33,buy,0.00402086,8.68672935,0.03492812
2018-01-23 19:15:34,buy,0.00402086,2.97000000,0.01194195
2018-01-23 19:15:34,buy,0.00402085,5.44236245,0.02188292
2018-01-23 19:15:34,buy,0.00402086,4.55763755,0.01832562
2018-01-23 19:15:37,buy,0.00402086,11.71862155,0.04711893
2018-01-23 19:15:40,buy,0.00402085,0.48298594,0.00194201
2018-01-23 19:15:40,buy,0.00402086,1.69601406,0.00681943
2018-01-23 19:15:42,buy,0.00402086,18.00000000,0.07237548
2018-01-23 19:15:42,buy,0.00402086,10.00000000,0.04020860
2018-01-23 19:15:48,buy,0.00402085,0.03905901,0.00015705
2018-01-23 19:15:48,buy,0.00402086,0.96094099,0.00386380
2018-01-23 19:15:49,buy,0.00402086,1.61200000,0.00648162
2018-01-23 19:15:51,sell,0.00400076,0.24372895,0.00097510
2018-01-23 19:15:52,buy,0.00400076,10.00000000,0.04000760
2018-01-23 19:15:54,buy,0.00400076,4.53071604,0.01812630
2018-01-23 19:15:55,buy,0.00400076,10.00000000,0.04000760
2018-01-23 19:15:58,buy,0.00400076,0.80247845,0.00321052
2018-01-23 19:16:02,buy,0.00402086,10.00000000,0.04020860
2018-01-23 19:16:03,buy,0.00402086,6.69322311,0.02691251
2018-01-23 19:16:04,buy,0.00402086,6.33789388,0.02548378
2018-01-23 19:16:04,buy,0.00402086,1.61300000,0.00648564
2018-01-23 19:16:06,buy,0.00402086,6.04980000,0.02432539
2018-01-23 19:16:06,buy,0.00402086,44.37000000,0.17840555
2018-01-23 19:16:07,buy,0.00402086,4.54809108,0.01828723
2018-01-23 19:16:10,buy,0.00402086,47.44929655,0.19078697
2018-01-23 19:16:11,buy,0.00402086,4.09000000,0.01644531
2018-01-23 19:16:12,buy,0.00402086,1.48500000,0.00597097
2018-01-23 19:16:15,buy,0.00402086,4.37899843,0.01760733
2018-01-23 19:16:17,buy,0.00402084,5.59144456,0.02248230
2018-01-23 19:16:18,buy,0.00402084,10.00000000,0.04020840
2018-01-23 19:16:19,buy,0.00402084,10.00000000,0.04020840
2018-01-23 19:16:19,buy,0.00402084,1.61400000,0.00648963
2018-01-23 19:16:24,buy,0.00402084,4.04190496,0.01625185
2018-01-23 19:16:28,buy,0.00402084,10.00000000,0.04020840
